variant,round,metric,value
task2,3390.0,coins,2.18
task2,3391.0,coins,2.19
task2,3392.0,coins,2.15
task2,3393.0,coins,2.13
task2,3394.0,coins,2.04
task2,3395.0,coins,2.05
task2,3396.0,coins,2.02
task2,3397.0,coins,2.02
task2,3398.0,coins,1.94
task2,3399.0,coins,1.97
task2,3400.0,coins,1.98
task2,3401.0,coins,1.97
task2,3402.0,coins,1.98
task2,3403.0,coins,1.97
task2,3404.0,coins,2.01
task2,3405.0,coins,2.01
task2,3406.0,coins,2.08
task2,3407.0,coins,2.07
task2,3408.0,coins,2.07
task2,3409.0,coins,2.08
task2,3410.0,coins,1.91
task2,3411.0,coins,1.91
task2,3412.0,coins,1.92
task2,3413.0,coins,1.95
task2,3414.0,coins,1.94
task2,3415.0,coins,1.93
task2,3416.0,coins,1.99
task2,3417.0,coins,2.16
task2,3418.0,coins,2.19
task2,3419.0,coins,2.2
task2,3420.0,coins,2.13
task2,3421.0,coins,2.12
task2,3422.0,coins,2.12
task2,3423.0,coins,2.12
task2,3424.0,coins,2.12
task2,3425.0,coins,2.12
task2,3426.0,coins,2.13
task2,3427.0,coins,2.12
task2,3428.0,coins,1.97
task2,3429.0,coins,2.08
task2,3430.0,coins,2.1
task2,3431.0,coins,2.14
task2,3432.0,coins,2.12
task2,3433.0,coins,2.13
task2,3434.0,coins,2.36
task2,3435.0,coins,2.36
task2,3436.0,coins,2.34
task2,3437.0,coins,2.33
task2,3438.0,coins,2.23
task2,3439.0,coins,2.23
task2,3440.0,coins,2.23
task2,3441.0,coins,2.23
task2,3442.0,coins,2.23
task2,3443.0,coins,2.22
task2,3444.0,coins,2.17
task2,3445.0,coins,2.22
task2,3446.0,coins,2.2
task2,3447.0,coins,2.26
task2,3448.0,coins,2.21
task2,3449.0,coins,2.21
task2,3450.0,coins,2.14
task2,3451.0,coins,2.15
task2,3452.0,coins,2.23
task2,3453.0,coins,2.22
task2,3454.0,coins,2.22
task2,3455.0,coins,2.19
task2,3456.0,coins,2.26
task2,3457.0,coins,2.25
task2,3458.0,coins,2.23
task2,3459.0,coins,2.23
task2,3460.0,coins,2.23
task2,3461.0,coins,2.24
task2,3462.0,coins,2.37
task2,3463.0,coins,2.34
task2,3464.0,coins,2.33
task2,3465.0,coins,2.32
task2,3466.0,coins,2.31
task2,3467.0,coins,2.3
task2,3468.0,coins,2.29
task2,3469.0,coins,2.29
task2,3470.0,coins,2.32
task2,3471.0,coins,2.33
task2,3472.0,coins,2.33
task2,3473.0,coins,2.36
task2,3474.0,coins,2.36
task2,3475.0,coins,2.36
task2,3476.0,coins,2.31
task2,3477.0,coins,2.32
task2,3478.0,coins,2.24
task2,3479.0,coins,2.22
task2,3480.0,coins,2.21
task2,3481.0,coins,2.22
task2,3482.0,coins,2.19
task2,3483.0,coins,2.21
task2,3484.0,coins,2.2
task2,3485.0,coins,2.22
task2,3486.0,coins,2.21
task2,3487.0,coins,2.21
task2,3488.0,coins,2.18
task2,3489.0,coins,2.23
task2,3490.0,coins,2.19
task2,3491.0,coins,2.15
task2,3492.0,coins,2.16
task2,3493.0,coins,2.18
task2,3494.0,coins,2.15
task2,3495.0,coins,2.15
task2,3496.0,coins,2.15
task2,3497.0,coins,2.18
task2,3498.0,coins,2.18
task2,3499.0,coins,2.15
task2,3500.0,coins,2.18
task2,3501.0,coins,2.18
task2,3502.0,coins,2.23
task2,3503.0,coins,2.25
task2,3504.0,coins,2.21
task2,3505.0,coins,2.22
task2,3506.0,coins,2.13
task2,3507.0,coins,2.12
task2,3508.0,coins,2.11
task2,3509.0,coins,2.12
task2,3510.0,coins,2.12
task2,3511.0,coins,2.13
task2,3512.0,coins,2.14
task2,3513.0,coins,2.13
task2,3514.0,coins,2.13
task2,3515.0,coins,2.18
task2,3516.0,coins,2.11
task2,3517.0,coins,1.98
task2,3518.0,coins,1.94
task2,3519.0,coins,2.0
task2,3520.0,coins,2.03
task2,3521.0,coins,2.05
task2,3522.0,coins,2.05
task2,3523.0,coins,2.16
task2,3524.0,coins,2.18
task2,3525.0,coins,2.19
task2,3526.0,coins,2.18
task2,3527.0,coins,2.17
task2,3528.0,coins,2.13
task2,3529.0,coins,2.01
task2,3530.0,coins,1.99
task2,3531.0,coins,1.98
task2,3532.0,coins,1.97
task2,3533.0,coins,1.95
task2,3534.0,coins,1.73
task2,3535.0,coins,1.71
task2,3536.0,coins,1.71
task2,3537.0,coins,1.72
task2,3538.0,coins,1.71
task2,3539.0,coins,1.71
task2,3540.0,coins,1.77
task2,3541.0,coins,1.79
task2,3542.0,coins,1.79
task2,3543.0,coins,1.78
task2,3544.0,coins,1.78
task2,3545.0,coins,1.73
task2,3546.0,coins,1.73
task2,3547.0,coins,1.67
task2,3548.0,coins,1.7
task2,3549.0,coins,1.7
task2,3550.0,coins,1.68
task2,3551.0,coins,1.67
task2,3552.0,coins,1.61
task2,3553.0,coins,1.61
task2,3554.0,coins,1.61
task2,3555.0,coins,1.61
task2,3556.0,coins,1.56
task2,3557.0,coins,1.56
task2,3558.0,coins,1.56
task2,3559.0,coins,1.58
task2,3560.0,coins,1.58
task2,3561.0,coins,1.59
task2,3562.0,coins,1.49
task2,3563.0,coins,1.51
task2,3564.0,coins,1.51
task2,3565.0,coins,1.5
task2,3566.0,coins,1.5
task2,3567.0,coins,1.5
task2,3568.0,coins,1.5
task2,3569.0,coins,1.52
task2,3570.0,coins,1.5
task2,3571.0,coins,1.47
task2,3572.0,coins,1.48
task2,3573.0,coins,1.45
task2,3574.0,coins,1.49
task2,3575.0,coins,1.37
task2,3576.0,coins,1.43
task2,3577.0,coins,1.47
task2,3578.0,coins,1.47
task2,3579.0,coins,1.47
task2,3580.0,coins,1.46
task2,3581.0,coins,1.45
task2,3582.0,coins,1.48
task2,3583.0,coins,1.52
task2,3584.0,coins,1.54
task2,3585.0,coins,1.52
task2,3586.0,coins,1.53
task2,3587.0,coins,1.53
task2,3588.0,coins,1.6
task2,3589.0,coins,1.55
task2,3590.0,coins,1.54
task2,3591.0,coins,1.55
task2,3592.0,coins,1.54
task2,3593.0,coins,1.52
task2,3594.0,coins,1.53
task2,3595.0,coins,1.54
task2,3596.0,coins,1.57
task2,3597.0,coins,1.55
task2,3598.0,coins,1.57
task2,3599.0,coins,1.63
task2,3600.0,coins,1.58
task2,3601.0,coins,1.59
task2,3602.0,coins,1.55
task2,3603.0,coins,1.6
task2,3604.0,coins,1.6
task2,3605.0,coins,1.59
task2,3606.0,coins,1.6
task2,3607.0,coins,1.63
task2,3608.0,coins,1.63
task2,3609.0,coins,1.69
task2,3610.0,coins,1.69
task2,3611.0,coins,1.69
task2,3612.0,coins,1.67
task2,3613.0,coins,1.65
task2,3614.0,coins,1.65
task2,3615.0,coins,1.61
task2,3616.0,coins,1.61
task2,3617.0,coins,1.64
task2,3618.0,coins,1.68
task2,3619.0,coins,1.61
task2,3620.0,coins,1.59
task2,3621.0,coins,1.57
task2,3622.0,coins,1.57
task2,3623.0,coins,1.46
task2,3624.0,coins,1.46
task2,3625.0,coins,1.44
task2,3626.0,coins,1.46
task2,3627.0,coins,1.46
task2,3628.0,coins,1.46
task2,3629.0,coins,1.5
task2,3630.0,coins,1.59
task2,3631.0,coins,1.57
task2,3632.0,coins,1.57
task2,3633.0,coins,1.59
task2,3634.0,coins,1.58
task2,3635.0,coins,1.58
task2,3636.0,coins,1.58
task2,3637.0,coins,1.57
task2,3638.0,coins,1.58
task2,3639.0,coins,1.58
task2,3640.0,coins,1.55
task2,3641.0,coins,1.51
task2,3642.0,coins,1.51
task2,3643.0,coins,1.52
task2,3644.0,coins,1.53
task2,3645.0,coins,1.53
task2,3646.0,coins,1.53
task2,3647.0,coins,1.52
task2,3648.0,coins,1.51
task2,3649.0,coins,1.53
task2,3650.0,coins,1.57
task2,3651.0,coins,1.57
task2,3652.0,coins,1.56
task2,3653.0,coins,1.55
task2,3654.0,coins,1.63
task2,3655.0,coins,1.63
task2,3656.0,coins,1.61
task2,3657.0,coins,1.61
task2,3658.0,coins,1.62
task2,3659.0,coins,1.6
task2,3660.0,coins,1.59
task2,3661.0,coins,1.59
task2,3662.0,coins,1.56
task2,3663.0,coins,1.57
task2,3664.0,coins,1.57
task2,3665.0,coins,1.57
task2,3666.0,coins,1.6
task2,3667.0,coins,1.74
task2,3668.0,coins,1.74
task2,3669.0,coins,1.73
task2,3670.0,coins,1.74
task2,3671.0,coins,1.78
task2,3672.0,coins,1.77
task2,3673.0,coins,1.77
task2,3674.0,coins,1.8
task2,3675.0,coins,1.81
task2,3676.0,coins,1.77
task2,3677.0,coins,1.73
task2,3678.0,coins,1.74
task2,3679.0,coins,1.73
task2,3680.0,coins,1.74
task2,3681.0,coins,1.77
task2,3682.0,coins,1.76
task2,3683.0,coins,1.7
task2,3684.0,coins,1.71
task2,3685.0,coins,1.71
task2,3686.0,coins,1.7
task2,3687.0,coins,1.7
task2,3688.0,coins,1.6
task2,3689.0,coins,1.59
task2,3690.0,coins,1.6
task2,3691.0,coins,1.59
task2,3692.0,coins,1.6
task2,3693.0,coins,1.61
task2,3694.0,coins,1.65
task2,3695.0,coins,1.63
task2,3696.0,coins,1.67
task2,3697.0,coins,1.69
task2,3698.0,coins,1.68
task2,3699.0,coins,1.64
task2,3700.0,coins,1.64
task2,3701.0,coins,1.64
task2,3702.0,coins,1.63
task2,3703.0,coins,1.61
task2,3704.0,coins,1.62
task2,3705.0,coins,1.64
task2,3706.0,coins,1.68
task2,3707.0,coins,1.65
task2,3708.0,coins,1.67
task2,3709.0,coins,1.59
task2,3710.0,coins,1.6
task2,3711.0,coins,1.61
task2,3712.0,coins,1.63
task2,3713.0,coins,1.65
task2,3714.0,coins,1.68
task2,3715.0,coins,1.68
task2,3716.0,coins,1.68
task2,3717.0,coins,1.65
task2,3718.0,coins,1.63
task2,3719.0,coins,1.64
task2,3720.0,coins,1.63
task2,3721.0,coins,1.63
task2,3722.0,coins,1.65
task2,3723.0,coins,1.66
task2,3724.0,coins,1.63
task2,3725.0,coins,1.65
task2,3726.0,coins,1.63
task2,3727.0,coins,1.65
task2,3728.0,coins,1.66
task2,3729.0,coins,1.61
task2,3730.0,coins,1.52
task2,3731.0,coins,1.52
task2,3732.0,coins,1.54
task2,3733.0,coins,1.52
task2,3734.0,coins,1.52
task2,3735.0,coins,1.54
task2,3736.0,coins,1.55
task2,3737.0,coins,1.56
task2,3738.0,coins,1.55
task2,3739.0,coins,1.55
task2,3740.0,coins,1.54
task2,3741.0,coins,1.54
task2,3742.0,coins,1.54
task2,3743.0,coins,1.53
task2,3744.0,coins,1.52
task2,3745.0,coins,1.52
task2,3746.0,coins,1.52
task2,3747.0,coins,1.52
task2,3748.0,coins,1.5
task2,3749.0,coins,1.48
task2,3750.0,coins,1.44
task2,3751.0,coins,1.49
task2,3752.0,coins,1.48
task2,3753.0,coins,1.5
task2,3754.0,coins,1.42
task2,3755.0,coins,1.43
task2,3756.0,coins,1.44
task2,3757.0,coins,1.47
task2,3758.0,coins,1.48
task2,3759.0,coins,1.48
task2,3760.0,coins,1.48
task2,3761.0,coins,1.48
task2,3762.0,coins,1.48
task2,3763.0,coins,1.46
task2,3764.0,coins,1.46
task2,3765.0,coins,1.49
task2,3766.0,coins,1.5
task2,3767.0,coins,1.36
task2,3768.0,coins,1.41
task2,3769.0,coins,1.41
task2,3770.0,coins,1.38
task2,3771.0,coins,1.43
task2,3772.0,coins,1.43
task2,3773.0,coins,1.44
task2,3774.0,coins,1.42
task2,3775.0,coins,1.42
task2,3776.0,coins,1.5
task2,3777.0,coins,1.5
task2,3778.0,coins,1.58
task2,3779.0,coins,1.58
task2,3780.0,coins,1.57
task2,3781.0,coins,1.54
task2,3782.0,coins,1.58
task2,3783.0,coins,1.59
task2,3784.0,coins,1.56
task2,3785.0,coins,1.57
task2,3786.0,coins,1.57
task2,3787.0,coins,1.65
task2,3788.0,coins,1.66
task2,3789.0,coins,1.64
task2,3790.0,coins,1.71
task2,3791.0,coins,1.72
task2,3792.0,coins,1.73
task2,3793.0,coins,1.73
task2,3794.0,coins,1.68
task2,3795.0,coins,1.68
task2,3796.0,coins,1.63
task2,3797.0,coins,1.6
task2,3798.0,coins,1.62
task2,3799.0,coins,1.61
task2,3800.0,coins,1.62
task2,3801.0,coins,1.61
task2,3802.0,coins,1.64
task2,3803.0,coins,1.6
task2,3804.0,coins,1.62
task2,3805.0,coins,1.6
task2,3806.0,coins,1.56
task2,3807.0,coins,1.57
task2,3808.0,coins,1.57
task2,3809.0,coins,1.57
task2,3810.0,coins,1.69
task2,3811.0,coins,1.67
task2,3812.0,coins,1.65
task2,3813.0,coins,1.67
task2,3814.0,coins,1.64
task2,3815.0,coins,1.65
task2,3816.0,coins,1.64
task2,3817.0,coins,1.72
task2,3818.0,coins,1.71
task2,3819.0,coins,1.7
task2,3820.0,coins,1.7
task2,3821.0,coins,1.7
task2,3822.0,coins,1.68
task2,3823.0,coins,1.68
task2,3824.0,coins,1.68
task2,3825.0,coins,1.7
task2,3826.0,coins,1.7
task2,3827.0,coins,1.7
task2,3828.0,coins,1.69
task2,3829.0,coins,1.77
task2,3830.0,coins,1.78
task2,3831.0,coins,1.78
task2,3832.0,coins,1.76
task2,3833.0,coins,1.76
task2,3834.0,coins,1.77
task2,3835.0,coins,1.75
task2,3836.0,coins,1.77
task2,3837.0,coins,1.76
task2,3838.0,coins,1.79
task2,3839.0,coins,1.81
task2,3840.0,coins,1.8
task2,3841.0,coins,1.8
task2,3842.0,coins,1.82
task2,3843.0,coins,1.82
task2,3844.0,coins,1.82
task2,3845.0,coins,1.82
task2,3846.0,coins,1.81
task2,3847.0,coins,1.81
task2,3848.0,coins,1.84
task2,3849.0,coins,1.91
task2,3850.0,coins,1.92
task2,3851.0,coins,1.88
task2,3852.0,coins,1.88
task2,3853.0,coins,1.89
task2,3854.0,coins,1.92
task2,3855.0,coins,1.96
task2,3856.0,coins,1.95
task2,3857.0,coins,1.94
task2,3858.0,coins,1.93
task2,3859.0,coins,1.94
task2,3860.0,coins,1.97
task2,3861.0,coins,2.08
task2,3862.0,coins,2.1
task2,3863.0,coins,2.09
task2,3864.0,coins,2.09
task2,3865.0,coins,2.05
task2,3866.0,coins,2.03
task2,3867.0,coins,2.04
task2,3868.0,coins,1.99
task2,3869.0,coins,1.99
task2,3870.0,coins,2.04
task2,3871.0,coins,1.95
task2,3872.0,coins,1.96
task2,3873.0,coins,1.96
task2,3874.0,coins,1.95
task2,3875.0,coins,1.97
task2,3876.0,coins,1.9
task2,3877.0,coins,1.9
task2,3878.0,coins,1.81
task2,3879.0,coins,1.81
task2,3880.0,coins,1.81
task2,3881.0,coins,1.82
task2,3882.0,coins,1.76
task2,3883.0,coins,1.77
task2,3884.0,coins,1.78
task2,3885.0,coins,1.85
task2,3886.0,coins,1.86
task2,3887.0,coins,1.78
task2,3888.0,coins,1.78
task2,3889.0,coins,1.82
task2,3890.0,coins,1.74
task2,3891.0,coins,1.75
task2,3892.0,coins,1.74
task2,3893.0,coins,1.73
task2,3894.0,coins,1.73
task2,3895.0,coins,1.73
task2,3896.0,coins,1.73
task2,3897.0,coins,1.75
task2,3898.0,coins,1.72
task2,3899.0,coins,1.71
task2,3900.0,coins,1.7
task2,3901.0,coins,1.72
task2,3902.0,coins,1.7
task2,3903.0,coins,1.72
task2,3904.0,coins,1.71
task2,3905.0,coins,1.9
task2,3906.0,coins,1.97
task2,3907.0,coins,1.98
task2,3908.0,coins,1.96
task2,3909.0,coins,1.96
task2,3910.0,coins,1.83
task2,3911.0,coins,1.83
task2,3912.0,coins,1.88
task2,3913.0,coins,1.86
task2,3914.0,coins,1.86
task2,3915.0,coins,1.83
task2,3916.0,coins,1.83
task2,3917.0,coins,1.71
task2,3918.0,coins,1.71
task2,3919.0,coins,1.76
task2,3920.0,coins,1.84
task2,3921.0,coins,1.86
task2,3922.0,coins,1.87
task2,3923.0,coins,1.86
task2,3924.0,coins,1.88
task2,3925.0,coins,1.85
task2,3926.0,coins,1.86
task2,3927.0,coins,1.85
task2,3928.0,coins,1.87
task2,3929.0,coins,1.8
task2,3930.0,coins,1.79
task2,3931.0,coins,1.8
task2,3932.0,coins,1.81
task2,3933.0,coins,1.86
task2,3934.0,coins,1.86
task2,3935.0,coins,1.86
task2,3936.0,coins,1.83
task2,3937.0,coins,1.85
task2,3938.0,coins,1.83
task2,3939.0,coins,1.81
task2,3940.0,coins,1.81
task2,3941.0,coins,1.82
task2,3942.0,coins,1.8
task2,3943.0,coins,1.82
task2,3944.0,coins,1.82
task2,3945.0,coins,1.83
task2,3946.0,coins,1.83
task2,3947.0,coins,1.85
task2,3948.0,coins,1.82
task2,3949.0,coins,1.77
task2,3950.0,coins,1.98
task2,3951.0,coins,1.97
task2,3952.0,coins,1.98
task2,3953.0,coins,1.95
task2,3954.0,coins,1.92
task2,3955.0,coins,1.88
task2,3956.0,coins,1.89
task2,3957.0,coins,1.87
task2,3958.0,coins,1.87
task2,3959.0,coins,1.86
task2,3960.0,coins,1.84
task2,3961.0,coins,1.72
task2,3962.0,coins,1.7
task2,3963.0,coins,1.72
task2,3964.0,coins,1.81
task2,3965.0,coins,1.81
task2,3966.0,coins,1.84
task2,3967.0,coins,1.85
task2,3968.0,coins,1.87
task2,3969.0,coins,1.87
task2,3970.0,coins,1.83
task2,3971.0,coins,1.84
task2,3972.0,coins,1.84
task2,3973.0,coins,1.85
task2,3974.0,coins,1.82
task2,3975.0,coins,1.79
task2,3976.0,coins,1.76
task2,3977.0,coins,1.75
task2,3978.0,coins,1.75
task2,3979.0,coins,1.75
task2,3980.0,coins,1.76
task2,3981.0,coins,1.76
task2,3982.0,coins,1.76
task2,3983.0,coins,1.75
task2,3984.0,coins,1.74
task2,3985.0,coins,1.66
task2,3986.0,coins,1.67
task2,3987.0,coins,1.67
task2,3988.0,coins,1.75
task2,3989.0,coins,1.71
task2,3990.0,coins,1.72
task2,3991.0,coins,1.7
task2,3992.0,coins,1.69
task2,3993.0,coins,1.69
task2,3994.0,coins,1.72
task2,3995.0,coins,1.72
task2,3996.0,coins,1.73
task2,3997.0,coins,1.72
task2,3998.0,coins,1.72
task2,3999.0,coins,1.74
task2,4000.0,coins,1.76
task2,4001.0,coins,1.76
task2,4002.0,coins,1.74
task2,4003.0,coins,1.81
task2,4004.0,coins,1.81
task2,4005.0,coins,1.64
task2,4006.0,coins,1.56
task2,4007.0,coins,1.6
task2,4008.0,coins,1.6
task2,4009.0,coins,1.6
task2,4010.0,coins,1.6
task2,4011.0,coins,1.6
task2,4012.0,coins,1.55
task2,4013.0,coins,1.53
task2,4014.0,coins,1.54
task2,4015.0,coins,1.55
task2,4016.0,coins,1.55
task2,4017.0,coins,1.56
task2,4018.0,coins,1.55
task2,4019.0,coins,1.52
task2,4020.0,coins,1.46
task2,4021.0,coins,1.66
task2,4022.0,coins,1.65
task2,4023.0,coins,1.65
task2,4024.0,coins,1.66
task2,4025.0,coins,1.66
task2,4026.0,coins,1.65
task2,4027.0,coins,1.64
task2,4028.0,coins,1.63
task2,4029.0,coins,1.63
task2,4030.0,coins,1.63
task2,4031.0,coins,1.61
task2,4032.0,coins,1.6
task2,4033.0,coins,1.56
task2,4034.0,coins,1.56
task2,4035.0,coins,1.56
task2,4036.0,coins,1.58
task2,4037.0,coins,1.63
task2,4038.0,coins,1.62
task2,4039.0,coins,1.65
task2,4040.0,coins,1.64
task2,4041.0,coins,1.66
task2,4042.0,coins,1.68
task2,4043.0,coins,1.67
task2,4044.0,coins,1.67
task2,4045.0,coins,1.68
task2,4046.0,coins,1.69
task2,4047.0,coins,1.68
task2,4048.0,coins,1.69
task2,4049.0,coins,1.69
task2,4050.0,coins,1.49
task2,4051.0,coins,1.51
task2,4052.0,coins,1.51
task2,4053.0,coins,1.51
task2,4054.0,coins,1.51
task2,4055.0,coins,1.51
task2,4056.0,coins,1.53
task2,4057.0,coins,1.54
task2,4058.0,coins,1.54
task2,4059.0,coins,1.56
task2,4060.0,coins,1.55
task2,4061.0,coins,1.54
task2,4062.0,coins,1.54
task2,4063.0,coins,1.52
task2,4064.0,coins,1.43
task2,4065.0,coins,1.43
task2,4066.0,coins,1.39
task2,4067.0,coins,1.4
task2,4068.0,coins,1.38
task2,4069.0,coins,1.37
task2,4070.0,coins,1.37
task2,4071.0,coins,1.36
task2,4072.0,coins,1.37
task2,4073.0,coins,1.36
task2,4074.0,coins,1.35
task2,4075.0,coins,1.36
task2,4076.0,coins,1.39
task2,4077.0,coins,1.39
task2,4078.0,coins,1.4
task2,4079.0,coins,1.42
task2,4080.0,coins,1.46
task2,4081.0,coins,1.45
task2,4082.0,coins,1.45
task2,4083.0,coins,1.46
task2,4084.0,coins,1.47
task2,4085.0,coins,1.49
task2,4086.0,coins,1.48
task2,4087.0,coins,1.48
task2,4088.0,coins,1.41
task2,4089.0,coins,1.43
task2,4090.0,coins,1.42
task2,4091.0,coins,1.43
task2,4092.0,coins,1.43
task2,4093.0,coins,1.43
task2,4094.0,coins,1.4
task2,4095.0,coins,1.44
task2,4096.0,coins,1.41
task2,4097.0,coins,1.4
task2,4098.0,coins,1.41
task2,4099.0,coins,1.4
task2,4100.0,coins,1.38
task2,4101.0,coins,1.37
task2,4102.0,coins,1.37
task2,4103.0,coins,1.28
task2,4104.0,coins,1.27
task2,4105.0,coins,1.26
task2,4106.0,coins,1.26
task2,4107.0,coins,1.2
task2,4108.0,coins,1.2
task2,4109.0,coins,1.2
task2,4110.0,coins,1.23
task2,4111.0,coins,1.24
task2,4112.0,coins,1.25
task2,4113.0,coins,1.25
task2,4114.0,coins,1.24
task2,4115.0,coins,1.24
task2,4116.0,coins,1.25
task2,4117.0,coins,1.25
task2,4118.0,coins,1.25
task2,4119.0,coins,1.23
task2,4120.0,coins,1.23
task2,4121.0,coins,1.02
task2,4122.0,coins,1.01
task2,4123.0,coins,1.1
task2,4124.0,coins,1.08
task2,4125.0,coins,1.06
task2,4126.0,coins,1.06
task2,4127.0,coins,1.06
task2,4128.0,coins,1.05
task2,4129.0,coins,1.04
task2,4130.0,coins,1.04
task2,4131.0,coins,1.04
task2,4132.0,coins,1.06
task2,4133.0,coins,1.05
task2,4134.0,coins,1.13
task2,4135.0,coins,1.13
task2,4136.0,coins,1.11
task2,4137.0,coins,1.04
task2,4138.0,coins,1.04
task2,4139.0,coins,1.11
task2,4140.0,coins,1.12
task2,4141.0,coins,1.09
task2,4142.0,coins,1.07
task2,4143.0,coins,1.06
task2,4144.0,coins,1.12
task2,4145.0,coins,1.1
task2,4146.0,coins,1.11
task2,4147.0,coins,1.1
task2,4148.0,coins,1.1
task2,4149.0,coins,1.08
task2,4150.0,coins,1.08
task2,4151.0,coins,1.12
task2,4152.0,coins,1.11
task2,4153.0,coins,1.11
task2,4154.0,coins,1.17
task2,4155.0,coins,1.16
task2,4156.0,coins,1.13
task2,4157.0,coins,1.12
task2,4158.0,coins,1.12
task2,4159.0,coins,1.14
task2,4160.0,coins,1.15
task2,4161.0,coins,1.16
task2,4162.0,coins,1.16
task2,4163.0,coins,1.16
task2,4164.0,coins,1.16
task2,4165.0,coins,1.3
task2,4166.0,coins,1.33
task2,4167.0,coins,1.3
task2,4168.0,coins,1.32
task2,4169.0,coins,1.33
task2,4170.0,coins,1.35
task2,4171.0,coins,1.35
task2,4172.0,coins,1.33
task2,4173.0,coins,1.32
task2,4174.0,coins,1.32
task2,4175.0,coins,1.31
task2,4176.0,coins,1.31
task2,4177.0,coins,1.31
task2,4178.0,coins,1.3
task2,4179.0,coins,1.29
task2,4180.0,coins,1.24
task2,4181.0,coins,1.24
task2,4182.0,coins,1.24
task2,4183.0,coins,1.24
task2,4184.0,coins,1.24
task2,4185.0,coins,1.22
task2,4186.0,coins,1.21
task2,4187.0,coins,1.21
task2,4188.0,coins,1.19
task2,4189.0,coins,1.17
task2,4190.0,coins,1.17
task2,4191.0,coins,1.16
task2,4192.0,coins,1.16
task2,4193.0,coins,1.18
task2,4194.0,coins,1.18
task2,4195.0,coins,1.14
task2,4196.0,coins,1.27
task2,4197.0,coins,1.28
task2,4198.0,coins,1.27
task2,4199.0,coins,1.26
task2,4200.0,coins,1.27
task2,4201.0,coins,1.26
task2,4202.0,coins,1.27
task2,4203.0,coins,1.27
task2,4204.0,coins,1.27
task2,4205.0,coins,1.28
task2,4206.0,coins,1.37
task2,4207.0,coins,1.39
task2,4208.0,coins,1.39
task2,4209.0,coins,1.4
task2,4210.0,coins,1.4
task2,4211.0,coins,1.42
task2,4212.0,coins,1.42
task2,4213.0,coins,1.44
task2,4214.0,coins,1.44
task2,4215.0,coins,1.44
task2,4216.0,coins,1.43
task2,4217.0,coins,1.42
task2,4218.0,coins,1.43
task2,4219.0,coins,1.46
task2,4220.0,coins,1.44
task2,4221.0,coins,1.46
task2,4222.0,coins,1.48
task2,4223.0,coins,1.45
task2,4224.0,coins,1.45
task2,4225.0,coins,1.45
task2,4226.0,coins,1.45
task2,4227.0,coins,1.52
task2,4228.0,coins,1.52
task2,4229.0,coins,1.54
task2,4230.0,coins,1.55
task2,4231.0,coins,1.57
task2,4232.0,coins,1.57
task2,4233.0,coins,1.58
task2,4234.0,coins,1.49
task2,4235.0,coins,1.49
task2,4236.0,coins,1.52
task2,4237.0,coins,1.52
task2,4238.0,coins,1.54
task2,4239.0,coins,1.44
task2,4240.0,coins,1.43
task2,4241.0,coins,1.43
task2,4242.0,coins,1.44
task2,4243.0,coins,1.45
task2,4244.0,coins,1.4
task2,4245.0,coins,1.42
task2,4246.0,coins,1.44
task2,4247.0,coins,1.44
task2,4248.0,coins,1.45
task2,4249.0,coins,1.47
task2,4250.0,coins,1.5
task2,4251.0,coins,1.44
task2,4252.0,coins,1.47
task2,4253.0,coins,1.47
task2,4254.0,coins,1.43
task2,4255.0,coins,1.43
task2,4256.0,coins,1.44
task2,4257.0,coins,1.44
task2,4258.0,coins,1.44
task2,4259.0,coins,1.41
task2,4260.0,coins,1.43
task2,4261.0,coins,1.42
task2,4262.0,coins,1.42
task2,4263.0,coins,1.42
task2,4264.0,coins,1.42
task2,4265.0,coins,1.3
task2,4266.0,coins,1.27
task2,4267.0,coins,1.38
task2,4268.0,coins,1.39
task2,4269.0,coins,1.4
task2,4270.0,coins,1.38
task2,4271.0,coins,1.4
task2,4272.0,coins,1.4
task2,4273.0,coins,1.42
task2,4274.0,coins,1.42
task2,4275.0,coins,1.49
task2,4276.0,coins,1.46
task2,4277.0,coins,1.48
task2,4278.0,coins,1.49
task2,4279.0,coins,1.48
task2,4280.0,coins,1.48
task2,4281.0,coins,1.48
task2,4282.0,coins,1.49
task2,4283.0,coins,1.48
task2,4284.0,coins,1.48
task2,4285.0,coins,1.48
task2,4286.0,coins,1.48
task2,4287.0,coins,1.49
task2,4288.0,coins,1.5
task2,4289.0,coins,1.5
task2,4290.0,coins,1.5
task2,4291.0,coins,1.52
task2,4292.0,coins,1.52
task2,4293.0,coins,1.51
task2,4294.0,coins,1.51
task2,4295.0,coins,1.51
task2,4296.0,coins,1.39
task2,4297.0,coins,1.38
task2,4298.0,coins,1.38
task2,4299.0,coins,1.38
task2,4300.0,coins,1.37
task2,4301.0,coins,1.49
task2,4302.0,coins,1.5
task2,4303.0,coins,1.49
task2,4304.0,coins,1.5
task2,4305.0,coins,1.49
task2,4306.0,coins,1.41
task2,4307.0,coins,1.49
task2,4308.0,coins,1.49
task2,4309.0,coins,1.48
task2,4310.0,coins,1.46
task2,4311.0,coins,1.43
task2,4312.0,coins,1.43
task2,4313.0,coins,1.41
task2,4314.0,coins,1.41
task2,4315.0,coins,1.42
task2,4316.0,coins,1.45
task2,4317.0,coins,1.46
task2,4318.0,coins,1.45
task2,4319.0,coins,1.44
task2,4320.0,coins,1.44
task2,4321.0,coins,1.42
